Transcript	Gene
uc001plr.1	LAYN
uc001pls.1	LAYN
uc010rwg.1	LAYN
uc010rwh.1	LAYN
uc002rne.2	LBH
uc002xic.1	LBP
uc001hoy.2	LBR
uc001hoz.2	LBR
uc001hpa.1	LBR
uc001ksx.2	LBX1
uc002slv.3	LBX2
uc002slw.2	LBX2
uc002aqy.1	SKOR1
uc002yxu.2	LCA5L
uc002yxv.2	LCA5L
uc002yxw.1	LCA5L
uc002yxx.1	LCA5L
uc002yxy.2	LCA5L
uc003pix.2	LCA5
uc003piy.2	LCA5
uc011dyq.1	LCA5
uc011dyr.1	LCA5
uc002euy.1	LCAT
uc010pdw.1	LCE1A
uc001faq.2	LCE1B
uc001fap.1	LCE1C
uc009wnp.2	LCE1D
uc001fan.2	LCE1E
uc010pdv.1	LCE1F
uc001faj.2	LCE2A
uc001fai.2	LCE2B
uc001fah.2	LCE2C
uc001fag.2	LCE2D
uc010pdt.1	LCE3A
uc010pds.1	LCE3B
uc001fac.2	LCE3C
uc001fab.2	LCE3D
uc001faa.2	LCE3E
uc001fak.2	LCE4A
uc001ezy.2	LCE5A
uc001fas.3	LCE6A
uc001bux.2	LCK
uc001buy.2	LCK
uc001buz.2	LCK
uc001bva.2	LCK
uc010ohc.1	LCK
uc002rnj.2	LCLAT1
uc002rnk.1	LCLAT1
uc002rnl.2	LCLAT1
uc010ymp.1	LCLAT1
uc010ymq.1	LCLAT1
uc002dnw.1	LCMT1
uc002dnx.1	LCMT1
uc002dny.1	LCMT1
uc002dnz.1	LCMT1
uc002doa.1	LCMT1
uc001zrg.2	LCMT2
uc010udn.1	LCMT2
uc004civ.2	LCN10
uc004ciw.2	LCN10
uc010nbq.2	LCN10
uc011med.1	LCN10
uc011mee.1	LCN10
uc011mef.1	LCN10
uc004ckb.2	LCN12
uc004ckc.2	LCN12
uc004cjd.2	LCN15
uc004cfz.1	LCN1
uc004cga.1	LCN1
uc004bto.1	LCN2
uc010mxq.1	LCN2
uc011map.1	LCN2
uc004ciy.2	LCN6
uc004cja.2	LCN8
uc004cjb.1	LCN8
uc004cjc.1	LCN8
uc004cgk.1	LCN9
uc004ckh.1	LCNL1
uc003gpq.2	LCORL
uc011bxk.1	LCORL
uc001kmr.2	LCOR
uc001kms.1	LCOR
uc001kmt.1	LCOR
uc001kmu.1	LCOR
uc001vay.3	LCP1
uc001vaz.3	LCP1
uc001vba.3	LCP1
uc010ack.2	LCP1
uc003man.1	LCP2
uc010jjo.1	LCP2
uc011des.1	LCP2
uc011det.1	LCP2
uc002aqc.2	LCTL
uc002aqd.3	LCTL
uc010bhw.2	LCTL
uc002tuu.1	LCT
uc001kuk.3	LDB1
uc001kul.3	LDB1
uc009xwz.2	LDB1
uc003goy.2	LDB2
uc003goz.2	LDB2
uc003gpa.2	LDB2
uc003gpb.2	LDB2
uc010iee.2	LDB2
uc011bxh.1	LDB2
uc011bxi.1	LDB2
uc001kdr.2	LDB3
uc001kds.2	LDB3
uc001kdt.2	LDB3
uc001kdu.2	LDB3
uc001kdv.2	LDB3
uc009xsy.2	LDB3
uc009xsz.2	LDB3
uc009xta.1	LDB3
uc010qml.1	LDB3
uc010qmm.1	LDB3
uc001mop.1	LDHAL6A
uc001moq.2	LDHAL6A
uc002agb.2	LDHAL6B
uc001mok.3	LDHA
uc001mol.3	LDHA
uc009yhn.2	LDHA
uc009yho.2	LDHA
uc010rdc.1	LDHA
uc010rdd.1	LDHA
uc001rfc.2	LDHB
uc001rfd.2	LDHB
uc001rfe.2	LDHB
uc001mom.3	LDHC
uc001mon.3	LDHC
uc001moo.3	LDHC
uc009yhp.2	LDHC
uc009yhq.2	LDHC
uc009yhr.2	LDHC
uc002fdm.2	LDHD
uc002fdn.2	LDHD
uc001cwm.1	LDLRAD1
uc009vzn.1	LDLRAD1
uc010onz.1	LDLRAD1
uc010ooa.1	LDLRAD1
uc001bfg.1	LDLRAD2
uc001bfh.1	LDLRAD2
uc001mwk.1	LDLRAD3
uc010rey.1	LDLRAD3
uc010rez.1	LDLRAD3
uc010rfa.1	LDLRAD3
uc001bkl.3	LDLRAP1
uc009vrw.2	LDLRAP1
uc009vrx.2	LDLRAP1
uc002mqk.3	LDLR
uc010dxu.2	LDLR
uc010xlk.1	LDLR
uc010xll.1	LDLR
uc010xlm.1	LDLR
uc010xln.1	LDLR
uc010xlo.1	LDLR
uc003beu.1	LDOC1L
uc004fbj.2	LDOC1
uc003kyb.1	LEAP2
uc003kyc.2	LEAP2
uc001vhf.2	LECT1
uc001vhg.2	LECT1
uc001vhh.2	LECT1
uc003lbe.1	LECT2
uc003hys.1	LEF1
uc003hyt.1	LEF1
uc003hyu.1	LEF1
uc003hyv.1	LEF1
uc003hyw.1	LEF1
uc010ima.1	LEF1
uc010imb.1	LEF1
uc011cfj.1	LEF1
uc011cfk.1	LEF1
uc001hpo.2	LEFTY1
uc009xej.1	LEFTY1
uc010pvj.1	LEFTY1
uc001hpt.1	LEFTY2
uc009xek.1	LEFTY2
uc010pvk.1	LEFTY2
uc003faz.1	LEKR1
uc003fba.1	LEKR1
uc003fbb.2	LEKR1
uc001fbl.2	LELP1
uc001hci.1	LEMD1
uc001hcj.1	LEMD1
uc001hck.1	LEMD1
uc001hcl.1	LEMD1
uc001hcm.1	LEMD1
uc001hcn.1	LEMD1
uc003ofe.2	LEMD2
uc010jvg.2	LEMD2
uc011drl.1	LEMD2
uc011drm.1	LEMD2
uc001ssl.1	LEMD3
uc009zqo.1	LEMD3
uc001fgi.2	LENEP
uc002qdm.2	LENG1
uc002qfv.1	LENG8
uc002qfw.2	LENG8
uc010yez.1	LENG9
uc002abo.2	LEO1
uc010bfd.2	LEO1
uc001chv.2	P3H1
uc001chw.2	P3H1
uc001chx.3	P3H1
uc001chy.3	P3H1
uc001chz.2	P3H1
uc003fsg.2	P3H2
uc011bsk.1	P3H2
uc001qqz.1	P3H3
uc001qra.1	P3H3
uc001qrb.1	P3H3
uc003xhw.3	LEPROTL1
uc003xhx.2	LEPROTL1
uc001dcf.2	LEPROT
uc009wap.2	LEPROT
uc001dcg.2	LEPR
uc001dch.2	LEPR
uc001dci.2	LEPR
uc001dcj.2	LEPR
uc001dck.2	LEPR
uc009wao.2	LEPR
uc009waq.2	LEPR
uc003vml.2	LEP
uc003vmm.2	LEP
uc003gdv.2	LETM1
uc010icc.2	LETM1
uc011bvg.1	LETM1
uc003xlk.2	LETM2
uc003xll.1	LETM2
uc003xlm.1	LETM2
uc003xln.1	LETM2
uc003xlo.1	LETM2
uc011lbn.1	LETM2
uc001rxl.2	LETMD1
uc001rxm.2	LETMD1
uc001rxn.2	LETMD1
uc001rxo.2	LETMD1
uc001rxp.2	LETMD1
uc001rxq.2	LETMD1
uc001rxr.2	LETMD1
uc001rxs.2	LETMD1
uc001rxt.2	LETMD1
uc009zlv.2	LETMD1
uc009zlw.2	LETMD1
uc010smz.1	LETMD1
uc010sna.1	LETMD1
uc010xvg.1	LEUTX
uc003smf.2	LFNG
uc003smg.2	LFNG
uc001nxa.2	LGALS12
uc001nxb.2	LGALS12
uc001nxc.2	LGALS12
uc001nxd.2	LGALS12
uc001nxe.2	LGALS12
uc009yot.2	LGALS12
uc002omb.2	LGALS13
uc002omf.2	LGALS14
uc002omg.2	LGALS14
uc003atn.2	LGALS1
uc003ata.2	LGALS2
uc002jwh.2	LGALS3BP
uc002jwi.2	LGALS3BP
uc010dhr.2	LGALS3BP
uc001xbr.2	LGALS3
uc002ojg.2	LGALS4
uc010xuj.1	LGALS4
uc002ojf.3	LGALS7B
uc002oje.3	LGALS7
uc001hxw.1	LGALS8
uc001hxy.1	LGALS8
uc001hxz.1	LGALS8
uc001hya.1	LGALS8
uc001hyb.1	LGALS8
uc001hyc.1	LGALS8
uc009xgg.1	LGALS8
uc002gwz.1	LGALS9B
uc002gxa.1	LGALS9B
uc010vzh.1	LGALS9B
uc002gtw.2	LGALS9C
uc010vyb.1	LGALS9C
uc002gzp.2	LGALS9
uc002gzq.2	LGALS9
uc002gzr.2	LGALS9
uc002gzs.2	LGALS9
uc010waa.1	LGALS9
uc001kjc.3	LGI1
uc001kjd.3	LGI1
uc001kje.2	LGI1
uc009xui.2	LGI1
uc010qnv.1	LGI1
uc003grf.2	LGI2
uc003xav.2	LGI3
uc010ltu.2	LGI3
uc002nxx.2	LGI4
uc002nxy.1	LGI4
uc002nxz.1	LGI4
uc002nya.2	LGI4
uc001yat.2	LGMN
uc001yau.2	LGMN
uc001yav.2	LGMN
uc001yaw.2	LGMN
uc001yax.2	LGMN
uc001yay.2	LGMN
uc010aul.2	LGMN
uc001mrj.3	LGR4
uc001mrk.3	LGR4
uc001swl.2	LGR5
uc001swm.2	LGR5
uc001swn.1	LGR5
uc001gxu.2	LGR6
uc001gxv.2	LGR6
uc001gxw.2	LGR6
uc009xab.2	LGR6
uc009xac.1	LGR6
uc003peh.2	LGSN
uc003pei.2	LGSN
uc003pej.1	LGSN
uc001heh.2	EIF2D
uc009xbw.2	EIF2D
uc010prw.1	EIF2D
uc002plt.2	LHB
uc002rwu.3	LHCGR
uc002rwv.2	LHCGR
uc004epp.2	LHFPL1
uc004epq.2	LHFPL1
uc010nqa.2	LHFPL1
uc010nqb.2	LHFPL1
uc003kfo.2	LHFPL2
uc003kfp.1	LHFPL2
uc003vce.2	LHFPL3
uc003vcf.2	LHFPL3
uc003bry.2	LHFPL4
uc003olg.1	LHFPL5
uc001uxf.2	LHFP
uc001lhs.1	LHPP
uc001lht.1	LHPP
uc009yai.1	LHPP
uc009yaj.1	LHPP
uc002hnh.1	LHX1
uc010cux.1	LHX1
uc004boe.1	LHX2
uc010mwi.1	LHX2
uc004cgz.2	LHX3
uc004cha.2	LHX3
uc001goe.1	LHX4
uc001tvj.1	LHX5
uc004blx.3	LHX6
uc004bly.3	LHX6
uc010mvw.2	LHX6
uc001dgo.2	LHX8
uc001dgq.2	LHX8
uc001gui.1	LHX9
uc001guj.1	LHX9
uc001guk.1	LHX9
uc009wzc.1	LHX9
uc003gue.3	LIAS
uc003guf.2	LIAS
uc003gug.2	LIAS
uc003guh.2	LIAS
uc011bym.1	LIAS
uc003jli.2	LIFR
uc010ive.1	LIFR
uc003agz.2	LIF
uc011aks.1	LIF
uc002phz.1	LIG1
uc002pia.1	LIG1
uc002pib.1	LIG1
uc010xze.1	LIG1
uc010xzf.1	LIG1
uc010xzg.1	LIG1
uc010xzh.1	LIG1
uc002hii.2	LIG3
uc002hij.2	LIG3
uc002hik.1	LIG3
uc010cth.1	LIG3
uc001vqn.2	LIG4
uc001vqo.2	LIG4
uc001vqp.2	LIG4
uc010agf.2	LIG4
uc010agg.1	LIG4
uc002qgh.1	LILRA1
uc010yfh.1	LILRA1
uc002qgf.2	LILRA2
uc002qgg.3	LILRA2
uc010ern.2	LILRA2
uc010ero.2	LILRA2
uc010yfe.1	LILRA2
uc010yff.1	LILRA2
uc010yfg.1	LILRA2
uc002qfd.2	LILRA3
uc010erk.2	LILRA3
uc002qfi.2	LILRA4
uc002qfj.2	LILRA4
uc002qfe.2	LILRA5
uc002qff.2	LILRA5
uc002qfg.1	LILRA5
uc002qfh.1	LILRA5
uc010yev.1	LILRA5
uc010yew.1	LILRA5
uc002qek.1	LILRA6
uc002qel.1	LILRA6
uc002qem.1	LILRA6
uc002qet.3	LILRA6
uc002qeu.1	LILRA6
uc002qev.1	LILRA6
uc002qew.1	LILRA6
uc010yep.1	LILRA6
uc010yeq.1	LILRA6
uc002qgj.2	LILRB1
uc002qgk.2	LILRB1
uc002qgl.2	LILRB1
uc002qgm.2	LILRB1
uc010erp.1	LILRB1
uc010erq.2	LILRB1
uc010err.2	LILRB1
uc002qfb.2	LILRB3
uc002qfc.2	LILRB3
uc010eri.2	LILRB3
uc010erj.2	LILRB3
uc010yet.1	LILRB3
uc010yeu.1	LILRB3
uc002qee.1	LILRA6
uc002qef.1	LILRA6
uc002qeg.1	LILRA6
uc002qeh.1	LILRA6
uc002qei.1	LILRA6
uc002qej.1	LILRA6
uc002qen.1	LILRA6
uc002qeo.1	LILRA6
uc002qep.1	LILRA6
uc002qeq.1	LILRA6
uc002qer.1	LILRA6
uc002qes.1	LILRA6
uc010erh.1	LILRA6
uc002qgo.1	LILRB4
uc002qgp.2	LILRB4
uc002qgq.2	LILRB4
uc002qgr.2	LILRB4
uc010ers.1	LILRB4
uc010ert.2	LILRB4
uc010eru.2	LILRB4
uc002qex.2	LILRB5
uc002qey.2	LILRB5
uc002qez.2	LILRB5
uc002qfa.1	LILRB5
uc010yer.1	LILRB5
uc010yes.1	LILRB5
uc002qgs.1	LILRP2
uc002qgt.1	LILRP2
uc002pwl.2	LIM2
uc002pwm.2	LIM2
uc001rwg.3	LIMA1
uc001rwh.3	LIMA1
uc001rwi.3	LIMA1
uc001rwj.3	LIMA1
uc001rwk.3	LIMA1
uc010smr.1	LIMA1
uc010sms.1	LIMA1
uc003gvt.1	LIMCH1
uc003gvu.3	LIMCH1
uc003gvv.3	LIMCH1
uc003gvw.3	LIMCH1
uc003gvx.3	LIMCH1
uc003gvy.3	LIMCH1
uc003gvz.3	LIMCH1
uc003gwa.3	LIMCH1
uc003gwb.1	LIMCH1
uc003gwc.3	LIMCH1
uc003gwd.3	LIMCH1
uc003gwe.3	LIMCH1
uc010ifv.2	LIMCH1
uc011byu.1	LIMCH1
uc011byv.1	LIMCH1
uc011byw.1	LIMCH1
uc003coq.2	LIMD1
uc002jbj.3	LIMD2
uc002jbk.3	LIMD2
uc002jbl.3	LIMD2
uc002ygp.3	LIME1
uc011abi.1	LIME1
uc003uaa.1	LIMK1
uc003uab.2	LIMK1
uc003uac.1	LIMK1
uc010lbl.1	LIMK1
uc003akg.2	LIMK2
uc003akh.2	LIMK2
uc003aki.2	LIMK2
uc003akj.2	LIMK2
uc003akk.2	LIMK2
uc011aln.1	LIMK2
uc002tef.2	LIMS3L
uc002teg.2	LIMS3L
uc002teh.2	LIMS3L
uc002tei.2	LIMS3L
uc002tej.2	LIMS3L
uc002tek.3	LIMS3L
uc002tou.2	LIMS2
uc002tov.2	LIMS2
uc002tow.2	LIMS2
uc002tox.2	LIMS2
uc002toy.2	LIMS2
uc002toz.2	LIMS2
uc002tpa.2	LIMS2
uc002tpb.2	LIMS2
uc010fmb.2	LIMS2
uc010yzm.1	LIMS2
uc002tff.2	LIMS3
uc002tfw.2	LIMS3
uc001bmi.1	LIN28A
uc001bmj.2	LIN28A
uc003pqv.1	LIN28B
uc010kda.1	LIN28B
uc002obm.2	LIN37
uc001xpp.2	LIN52
uc010asb.2	LIN52
uc003hnx.3	LIN54
uc003hny.3	LIN54
uc003hnz.3	LIN54
uc010ijt.2	LIN54
uc010iju.2	LIN54
uc010ijv.2	LIN54
uc001szj.1	LIN7A
uc001szk.1	LIN7A
uc002pmp.2	LIN7B
uc001mrl.2	LIN7C
uc009yii.2	LIN7C
uc001hqa.2	LIN9
uc001hqb.2	LIN9
uc001hqc.2	LIN9
uc009xel.1	LIN9
uc002bct.1	LINGO1
uc002bcu.1	LINGO1
uc003zqu.1	LINGO2
uc003zqv.1	LINGO2
uc010mjf.1	LINGO2
uc010dsx.1	LINGO3
uc001ezf.1	LINGO4
uc002bwd.2	LINS1
uc002bwe.2	LINS1
uc002bwf.2	LINS1
uc002bwg.2	LINS1
uc002bwh.2	LINS1
uc002bwi.2	LINS1
uc010usa.1	LINS1
uc001kga.3	LIPA
uc001kgb.3	LIPA
uc001kgc.3	LIPA
uc009xtq.2	LIPA
uc009xtr.1	LIPA
uc010qnf.1	LIPA
uc002afa.1	LIPC
uc010bfz.1	LIPC
uc010bga.1	LIPC
uc010bgb.1	LIPC
uc010ugy.1	LIPC
uc002otr.2	LIPE
uc002ots.1	LIPE
uc001kfg.1	LIPF
uc001kfh.1	LIPF
uc009xtk.2	LIPF
uc010qmt.1	LIPF
uc010qmu.1	LIPF
uc002ldu.1	LIPG
uc002ldv.2	LIPG
uc010xdh.1	LIPG
uc003fpm.2	LIPH
uc010hyh.2	LIPH
uc002yjm.2	LIPI
uc010gkw.1	LIPI
uc001kff.2	LIPJ
uc010qmv.1	LIPK
uc009xtm.1	LIPM
uc009xtn.1	LIPM
uc010qmw.1	LIPN
uc002szm.3	LIPT1
uc002szn.3	LIPT1
uc002szo.3	LIPT1
uc002szp.3	LIPT1
uc002szq.3	LIPT1
uc010rrk.1	LIPT2
uc002daz.2	LITAF
uc002dba.2	LITAF
uc002dbb.2	LITAF
uc002dbc.2	LITAF
uc002dbd.2	LITAF
uc002dbe.3	LITAF
uc001enr.2	LIX1L
uc009wiu.1	LIX1L
uc003kmy.3	LIX1
uc002gsp.2	LLGL1
uc002jog.1	LLGL2
uc002joh.2	LLGL2
uc002joi.2	LLGL2
uc002joj.2	LLGL2
uc010dgf.1	LLGL2
uc010dgg.1	LLGL2
uc010wsd.1	LLGL2
uc010ssw.1	LLPH
uc010ssx.1	LLPH
uc002ayt.1	LMAN1L
uc010bkd.2	LMAN1L
uc010bke.1	LMAN1L
uc010ulo.1	LMAN1L
uc002lhz.2	LMAN1
uc010xek.1	LMAN1
uc002swu.2	LMAN2L
uc002swv.2	LMAN2L
uc002sww.2	LMAN2L
uc010yut.1	LMAN2L
uc010yuu.1	LMAN2L
uc010yuv.1	LMAN2L
uc010yuw.1	LMAN2L
uc010yux.1	LMAN2L
uc003mgd.2	LMAN2
uc003mge.2	LMAN2
uc001rtg.3	LMBR1L
uc001rth.3	LMBR1L
uc001rti.3	LMBR1L
uc001rtj.1	LMBR1L
uc009zld.1	LMBR1L
uc009zle.1	LMBR1L
uc010smf.1	LMBR1L
uc003wmv.3	LMBR1
uc003wmw.3	LMBR1
uc003wmx.3	LMBR1
uc010lqn.2	LMBR1
uc010lqo.2	LMBR1
uc011kvx.1	LMBR1
uc003pey.2	LMBRD1
uc003pez.2	LMBRD1
uc003pfa.2	LMBRD1
uc003pfb.2	LMBRD1
uc010kal.2	LMBRD1
uc003jkb.1	LMBRD2
uc003bqq.2	LMCD1
uc011atd.1	LMCD1
uc011ate.1	LMCD1
uc011atf.1	LMCD1
uc002ckj.2	LMF1
uc002ckk.2	LMF1
uc010brg.2	LMF1
uc010brh.2	LMF1
uc010bri.2	LMF1
uc010uuu.1	LMF1
uc010uuv.1	LMF1
uc003blo.2	LMF2
uc003blp.2	LMF2
uc010hba.2	LMF2
uc003fyt.2	LMLN
uc003fyu.2	LMLN
uc010iar.2	LMLN
uc010ias.2	LMLN
uc011buo.1	LMLN
uc001fnf.1	LMNA
uc001fng.2	LMNA
uc001fnh.2	LMNA
uc001fni.2	LMNA
uc001fnj.2	LMNA
uc001fnk.2	LMNA
uc009wro.1	LMNA
uc009wrp.2	LMNA
uc010pgz.1	LMNA
uc010pha.1	LMNA
uc010phb.1	LMNA
uc003kuc.2	LMNB1
uc003kud.1	LMNB1
uc010jdb.1	LMNB1
uc011cxb.1	LMNB1
uc002lvy.2	LMNB2
uc002lwa.1	LMNB2
uc010dtc.1	LMNB2
uc001mgg.1	LMO1
uc001mgh.1	LMO1
uc009yfo.1	LMO1
uc001mvc.2	LMO2
uc001mvd.2	LMO2
uc001mve.2	LMO2
uc010rel.1	LMO2
uc010rem.1	LMO2
uc001rdj.1	LMO3
uc001rdk.1	LMO3
uc001rdl.1	LMO3
uc001rdm.1	LMO3
uc001rdn.1	LMO3
uc001rdo.1	LMO3
uc001rdp.1	LMO3
uc009zii.1	LMO3
uc009zij.1	LMO3
uc009zik.1	LMO3
uc010shy.1	LMO3
uc010shz.1	LMO3
uc001dmi.2	LMO4
uc001dmj.2	LMO4
uc001vjt.1	LMO7
uc001vju.1	LMO7
uc001vjv.2	LMO7
uc001vjw.1	LMO7
uc001vjx.1	LMO7
uc010thv.1	LMO7
uc010thw.1	LMO7
uc001gxb.2	LMOD1
uc010ppu.1	LMOD1
uc003vky.2	LMOD2
uc003dns.2	LMOD3
uc003dnt.2	LMOD3
uc003upd.1	LMTK2
uc002pjk.2	LMTK3
uc001gcw.1	LMX1A
uc001gcx.1	LMX1A
uc001gcy.1	LMX1A
uc001gcz.1	LMX1A
uc004bqi.2	LMX1B
uc004bqj.2	LMX1B
uc011maa.1	LMX1B
uc003dtx.3	LNP1
uc003dty.3	LNP1
uc011bhb.1	LNP1
uc003kmv.1	LNPEP
uc003kmw.1	LNPEP
uc003haf.3	LNX1
uc003hag.3	LNX1
uc003hah.3	LNX1
uc001url.3	LNX2
uc001urm.1	LNX2
uc003dvg.2	ZBTB11-AS1
uc003eid.3	FAM86JP
uc003eie.3	FAM86JP
uc003eif.3	FAM86JP
uc002ydd.2	SLCO4A1-AS1
uc001tfg.2	TMPO-AS1
uc003cie.1	ACVR2B-AS1
uc002nxu.2	HPN-AS1
uc010xsi.1	HPN-AS1
uc002crh.1	SRRM2-AS1
uc002cri.1	SRRM2-AS1
uc010uwg.1	SRRM2-AS1
uc010qde.1	GPR158-AS1
uc010wjz.1	MAPT-AS1
uc003kka.3	ARRDC3-AS1
uc010ynx.1	LINC01126
uc002fql.2	URAHP
uc010cjd.2	URAHP
uc001hqx.3	SNAP47
uc001hqy.3	SNAP47
uc002ijw.2	MAPT-IT1
uc011lkr.1	CCDC166
uc010tkg.1	LINC00552
uc002lnx.2	PARD6G-AS1
uc010xfn.1	PARD6G-AS1
uc010xfo.1	PARD6G-AS1
uc001sps.3	AGAP2-AS1
uc002joy.2	SMIM6
uc004cjg.1	CCDC183-AS1
uc010nsw.1	LINC00893
uc010nsx.1	LINC00893
uc011mxk.1	LINC00893
uc011mxl.1	LINC00893
uc002qtm.2	MZF1-AS1
uc003yqa.1	FAM83A-AS1
uc003yqb.1	FAM83A-AS1
uc010bxg.2	NPIPB5
uc010bxi.2	NPIPB5
uc010bxk.2	NPIPB5
uc010vbv.1	NPIPB5
uc010vbw.1	NPIPB5
uc002zka.1	TEKT4P2
uc010gqn.1	TEKT4P2
uc003wln.2	PAXIP1-AS2
uc003wlo.2	PAXIP1-AS2
uc011kvr.1	PAXIP1-AS2
uc010qxh.1	MRPL23-AS1
uc001alg.2	LINC01134
uc001alh.3	LINC01134
uc010nzo.1	LINC01134
uc011mls.1	UXT-AS1
uc011mlt.1	UXT-AS1
uc002iit.3	MAP3K14-AS1
uc010dah.2	MAP3K14-AS1
uc010dai.2	MAP3K14-AS1
uc011kqy.1	JHDM1D-AS1
uc002rvi.3	LINC01119
uc002rvj.1	LINC01119
uc011krf.1	NDUFB2-AS1
uc003bmw.3	CHKB-AS1
uc001lii.2	TEX36-AS1
uc001usu.2	LINC00426
uc002skz.2	DCTN1-AS1
uc002ibd.1	RAMP2-AS1
uc002ibe.3	RAMP2-AS1
uc002ibf.3	RAMP2-AS1
uc003yas.3	ZFHX4-AS1
uc001ihe.3	LINC00704
uc001ihf.3	LINC00704
uc001rpp.2	PCED1B-AS1
uc001rvg.2	BCDIN3D-AS1
uc010smm.1	BCDIN3D-AS1
uc010smn.1	BCDIN3D-AS1
uc011dwf.1	ANKRD66
uc004clb.3	MAN1B1-AS1
uc001gln.1	RASAL2-AS1
uc001glo.1	RASAL2-AS1
uc003dwf.3	LINC00882
uc011bhk.1	LINC00882
uc004ere.1	SLC25A5-AS1
uc004erg.1	SLC25A5-AS1
uc001uiw.2	LINC01257
uc001uzg.2	LINC00284
uc001vpx.1	METTL21EP
uc002nbw.2	LINC00661
uc002nbz.1	LINC00661
uc002nca.2	LINC00661
uc002ncb.1	LINC00661
uc010xow.1	LINC00661
uc010pqu.1	LINC00628
uc001tdh.3	CEP83-AS1
uc009zgj.1	A2M-AS1
uc009zwt.1	LINC00934
uc010tid.1	LINC00410
uc002adz.1	ZNF280D
uc002btn.2	LINC00924
uc010urh.1	LINC00924
uc002cko.2	SSTR5-AS1
uc002ckp.1	SSTR5-AS1
uc002mpj.2	ILF3-AS1
uc002qbo.2	TPM3P9
uc002qbp.2	TPM3P9
uc002qbq.2	TPM3P9
uc002nsb.3	LINC00906
uc002nrx.2	LINC00662
uc009wgb.2	CHIAP2
uc002zrt.2	LINC00896
uc002tch.2	LINC01102
uc002tsr.2	RAB6C
uc003dwp.3	LINC00635
uc003dwq.3	LINC00635
uc003dwr.1	LINC00635
uc010hpt.1	LINC00635
uc003ccu.3	LINC00691
uc003ccv.2	LINC00691
uc003laz.1	SLC25A48
uc003lba.2	SLC25A48
uc003wof.2	LINC00689
uc003wog.2	LINC00689
uc003yro.1	LINC00964
uc003yrp.2	LINC00964
uc003yrq.1	LINC00964
uc003wst.1	LINC00599
uc003wsu.2	LINC00599
uc003zys.1	LINC00961
uc004doo.3	USP27X-AS1
uc001eox.2	NBPF11
uc001eoy.2	NBPF11
uc001eoz.2	NBPF11
uc001epa.2	NBPF11
uc001eqa.2	NBPF11
uc001eqb.2	NBPF11
uc001eqc.2	NBPF11
uc001eqd.2	NBPF11
uc001eqe.2	NBPF11
uc001eqf.2	NBPF11
uc001eqg.2	NBPF11
uc009wjc.2	NBPF11
uc009wjr.2	NBPF11
uc010ozg.1	NBPF11
uc010ozh.1	NBPF11
uc010ozx.1	NBPF11
uc010ozy.1	NBPF11
uc010ozz.1	NBPF11
uc003ezd.2	AADACP1
uc010lqi.2	PAXIP1-AS1
uc003ops.2	ADCY10P1
uc003opt.2	ADCY10P1
uc003opu.2	ADCY10P1
uc010jxi.1	ADCY10P1
uc010jxj.1	ADCY10P1
uc003mzr.2	SMIM13
uc011dio.1	SMIM13
uc002bnt.2	MIR9-3HG
uc002bnv.2	MIR9-3HG
uc002bnw.2	MIR9-3HG
uc003drm.2	LINC00879
uc003drn.2	LINC00879
uc010hot.1	LINC00879
uc010hou.1	LINC00879
uc010hov.1	LINC00879
uc003jdq.2	LINC01018
uc003jdr.2	LINC01018
uc001qgw.2	MIR4697HG
uc001mug.3	LINC00294
uc001qsp.2	C1RL-AS1
uc010sgb.1	C1RL-AS1
uc010snp.1	LINC00592
uc010bfv.1	LINC00926
uc010ugs.1	LINC00926
uc010ugt.1	LINC00926
uc002eol.1	LINC00922
uc010cdo.1	LINC00922
uc010cdp.1	LINC00922
uc002edw.2	LINC01566
uc010vgc.1	LINC01566
uc002jvk.2	TMEM235
uc010dhm.1	TMEM235
uc002hom.1	YWHAEP7
uc002hon.1	YWHAEP7
uc002ktb.2	CYP4F35P
uc002lmg.2	LINC00908
uc001bsy.1	LINC01226
uc002xtt.2	LINC00494
uc010zye.1	LINC00494
uc002zdt.1	AATBC
uc002zdu.1	AATBC
uc010gpn.1	AATBC
uc003adn.2	TTC28-AS1
uc003ado.2	TTC28-AS1
uc003adq.1	TTC28-AS1
uc002roo.2	LINC00486
uc002rop.1	LINC00486
uc002roq.1	LINC00486
uc010ymy.1	LINC00486
uc003dws.3	LINC00636
uc003bvx.1	LINC00606
uc003byd.1	LINC00620
uc003dlo.2	LINC00698
uc010hnr.1	LINC00698
uc011bfj.1	LINC00698
uc003ifc.2	LINC01091
uc003ifd.2	LINC01091
uc011cgn.1	LINC01091
uc003hyy.2	RPL34-AS1
uc011cfl.1	RPL34-AS1
uc010iru.2	LINC01098
uc003mww.3	LY86-AS1
uc003mwx.2	LY86-AS1
uc011egh.1	PACRG-AS1
uc003nnp.2	HLA-F-AS1
uc003rsi.3	HLA-F-AS1
uc011dlz.1	HLA-F-AS1
uc003ths.2	INHBA-AS1
uc003tht.3	INHBA-AS1
uc003veo.3	SLC26A4-AS1
uc011ljm.1	LINC01591
uc011ljn.1	LINC01591
uc004ewi.2	FIRRE
uc004ewj.1	FIRRE
uc002vef.2	CPS1-IT1
uc001ltt.1	KRTAP5-AS1
uc009ycx.1	KRTAP5-AS1
uc001ube.3	LINC01089
uc001ubf.2	LINC01089
uc009zxi.1	LINC01089
uc002kmo.2	LINC00667
uc002kmp.2	LINC00667
uc010dko.2	LINC00667
